#Position (bp)	Coverage
3519247.5	5.920887905850314
1.05577415E7	5.776038879908117
1.75962355E7	5.813585122044573
2.46347295E7	5.846928902688558
3.16732235E7	5.780885371217195
3.87117175E7	5.857766874561518
4.57502115E7	5.822979745383032
5.27887055E7	5.823506704701318
5.98271995E7	5.874098209077112
6.68656935E7	5.805990741769475
7.39041875E7	6.024555394946703
8.09426815E7	5.803960477909053
8.79811755E7	6.068001052497878
9.50196695E7	5.835188180880739
1.020581635E8	6.003413088083899
1.090966575E8	5.821783608823138
1.161351515E8	5.909633935895946
1.231736455E8	7.5574230794257975
1.302121395E8	5.926870293559958
1.372506335E8	5.873954144167772
1.442891275E8	5.818817065127853
1.513276215E8	5.812421236702056
1.583661155E8	5.8726923685663435
1.654046095E8	5.763570161457834
1.724431035E8	6.087931310305869
1.794815975E8	5.715069019025945
1.865200915E8	5.618408852802887
1.935585855E8	5.637429114807798
2.005970795E8	5.773357624514563
2.06554927E8	5.803185679655195
2.10074174E8	5.749799309950109
2.146740675E8	5.853855952708065
2.217125615E8	5.630159519920029
2.287510555E8	5.670837539962384
2.357895495E8	5.721756245014913
2.428280435E8	5.876197095571865
2.498665375E8	5.95040487354255
2.569050315E8	5.847925706834445
2.639435255E8	5.729367390240014
2.709820195E8	5.8589229457324254
2.780205135E8	5.960519963503557
2.850590075E8	6.185440095565898
2.920975015E8	5.800873453895109
2.991359955E8	6.609500697166183
3.061744895E8	5.833000639057162
3.132129835E8	5.791508240257078
3.202514775E8	5.8841863046270975
3.272899715E8	12.98670440011741
3.343284655E8	8.20203327586839
3.413669595E8	5.827674073459464
3.484054535E8	5.866076464652807
3.554439475E8	5.787823645228652
3.624824415E8	5.880965161013137
3.695209355E8	5.852263566609562
3.765594295E8	5.846868236301686
3.835979235E8	5.7450865199288375
3.906364175E8	5.7689019838618885
3.976749115E8	5.730777493026207
4.047134055E8	5.752611283038672
4.08526901E8	6.663099387082687
4.12046148E8	5.840780856177142
4.187903935E8	5.627717946481165
4.258288875E8	5.695422912912904
4.328673815E8	5.705254419482349
4.399058755E8	5.702822791352809
4.469443695E8	5.976454196025457
4.539828635E8	5.844501963061985
4.610213575E8	7.443148349632748
4.680598515E8	5.900837451875359
4.750983455E8	5.738644516852611
4.821368395E8	5.753169641119251
4.891753335E8	5.78614345625641
4.962138275E8	5.905627681148837
5.032523215E8	5.745753566032734
5.102908155E8	5.913876178625712
5.173293095E8	5.819620788197021
5.243678035E8	5.861584026355638
5.314062975E8	5.776715729245489
5.384447915E8	5.934074959785431
5.454832855E8	5.917682674731271
5.525217795E8	5.827144556775924
5.595602735E8	5.850125040953363
5.665987675E8	5.899917794914651
5.736372615E8	5.792975031306413
5.806757555E8	5.789808728969578
5.877142495E8	5.810094460547952
5.918006215E8	5.747743442803615
5.953198685E8	5.740934995233937
6.017912375E8	9.183813611264
6.088297315E8	5.750898842849053
6.158682255E8	5.694081432761043
6.229067195E8	5.6427698879902435
6.299452135E8	5.741431618752534
6.369837075E8	5.8704278216334345
6.440222015E8	5.794749984868922
6.510606955E8	5.7976108241336854
6.580991895E8	6.020738811455973
6.651376835E8	6.001765718632424
6.721761775E8	5.965202641360496
6.792146715E8	5.776922733755261
6.862531655E8	6.058301108163195
6.932916595E8	5.816357305980512
7.003301535E8	5.858432357831093
7.073686475E8	5.843103510495285
7.144071415E8	5.810539442102245
7.214456355E8	5.872396566651901
7.284841295E8	6.02537602504172
7.355226235E8	5.802370933327499
7.425611175E8	5.7764091295666375
7.495996115E8	5.748481706455955
7.566381055E8	5.693145579153723
7.636765995E8	5.721563732241584
7.683379745E8	5.727740235770422
7.718572215E8	5.965578080020395
7.777535875E8	5.758265191388953
7.847920815E8	5.741995517791164
7.918305755E8	5.832741208559672
7.988690695E8	5.7426139739552235
8.059075635E8	5.907196482656659
8.129460575E8	5.879588303975254
8.199845515E8	5.729709508880735
8.270230455E8	5.757342977062991
8.340615395E8	5.7135263594740575
8.411000335E8	6.247148324627399
8.481385275E8	11.212221961118386
8.551770215E8	6.945270962794029
8.622155155E8	6.351966628088338
8.692540095E8	19.236604165607016
8.762925035E8	14.075880152771317
8.833309975E8	6.501221426060745
8.903694915E8	5.613208450557747
8.974079855E8	6.72752012007114
9.044464795E8	6.165172123468458
9.114849735E8	6.151349706343431
9.185234675E8	5.752325142281857
9.255619615E8	5.723033364807869
9.326004555E8	5.7269769641062425
9.396389495E8	5.820255725159388
9.442718855E8	5.738120337006112
9.477911325E8	5.863255011934861
9.537159375E8	5.734235192926214
9.607544315E8	5.746148963116258
9.677929255E8	5.650741053412847
9.748314195E8	5.883448646827006
9.818699135E8	5.880296978302461
9.889084075E8	5.800520395414132
9.959469015E8	5.772984817490787
1.0029853955E9	5.9411625555125855
1.0100238895E9	5.803192984180991
1.0170623835E9	5.782614576356817
1.0241008775E9	5.815327540238012
1.0311393715E9	6.522539480746875
1.0381778655E9	5.7766684179882795
1.0452163595E9	5.74842516026866
1.0522548535E9	5.7864550285899226
1.0592933475E9	5.849881665026638
1.0663318415E9	5.78586314060934
1.0733703355E9	5.8624424486260835
1.0804088295E9	6.0120267204887865
1.0874473235E9	6.211662324355181
1.0944858175E9	5.7988213103541755
1.1015243115E9	5.645715688611797
1.106347486E9	6.647375333367845
1.109866733E9	5.909901935138476
1.1156012995E9	5.753321946427745
1.1226397935E9	5.753197061757813
1.1296782875E9	5.765190252346596
1.1367167815E9	5.784716020216825
1.1437552755E9	5.776556746372164
1.1507937695E9	5.746354404791707
1.1578322635E9	5.810467977950965
1.1648707575E9	5.7629784155531
1.1719092515E9	5.844475679030202
1.1789477455E9	5.806183964922042
1.1859862395E9	5.84618371486855
1.1930247335E9	5.818098303415475
1.2000632275E9	5.662254595940552
1.2071017215E9	5.8098732484534334
1.2141402155E9	5.789498151166997
1.2211787095E9	5.680204032283043
1.2282172035E9	5.759557229145894
1.2352556975E9	11.635317441486773
1.2422941915E9	5.865513275993416
1.2493326855E9	5.684593891818335
1.2563711795E9	5.7164185975011135
1.2612678865E9	6.913458104046579
1.2647871335E9	5.67231241948896
1.2704481675E9	5.796152699711046
1.2774866615E9	5.82715208679584
1.2845251555E9	5.700567195198291
1.2915636495E9	5.7963267426242036
1.2986021435E9	5.771302497380832
1.3056406375E9	5.863563142910969
1.3126791315E9	5.773716650181132
1.3197176255E9	5.734889168052143
1.3267561195E9	5.699369069576532
1.3337946135E9	6.755935431642053
1.3408331075E9	5.7490849605043355
1.3478716015E9	5.744122961531259
1.3549100955E9	5.862386044514636
1.3619485895E9	5.741349783064389
1.3689870835E9	5.828884133452412
1.3760255775E9	6.6539330714780744
1.3830640715E9	10.736913606802819
1.3901025655E9	6.770853963930352
1.3971410595E9	6.105766375591142
1.4041795535E9	6.608214342443142
1.409287071E9	5.681064088264562
1.412806318E9	5.793393653418361
1.4182565415E9	5.699315506982034
1.4252950355E9	5.779147783602572
1.4323335295E9	5.725894488224328
1.4393720235E9	6.002684381062199
1.4464105175E9	5.724675903680532
1.4534490115E9	5.702328367403595
1.4604875055E9	5.777510501536266
1.4675259995E9	5.782147573046166
1.4745644935E9	5.786693858089529
1.4816029875E9	5.802356867818599
1.4886414815E9	5.743110813193845
1.4956799755E9	8.919247213963668
1.5027184695E9	5.783503260782775
1.5097569635E9	6.306180839253397
1.5167954575E9	5.736261052435364
1.5238339515E9	5.75151857769574
1.5308724455E9	5.925369120155533
1.5379109395E9	5.728383230844553
1.5449494335E9	5.75853158360297
1.5503840105E9	5.818681637106922
1.5539032575E9	5.681158064912337
1.5590264215E9	5.693359687455867
1.5660649155E9	5.64287473996568
1.5731034095E9	5.713107661951548
1.5801419035E9	5.705057502357748
1.5871803975E9	5.82133891142054
1.5942188915E9	5.696825343603333
1.6012573855E9	5.780939217963388
1.6082958795E9	5.8162143776779525
1.6153343735E9	5.635817406394038
1.6223728675E9	6.039230267156582
1.6294113615E9	5.8466497236482695
1.6364498555E9	5.8857829530010255
1.6434883495E9	5.781700460354161
1.6505268435E9	5.718554707867905
1.6575653375E9	5.72867263934586
1.6646038315E9	5.722203926010309
1.6716423255E9	5.716098074389209
1.6786808195E9	5.774009894730321
1.6857193135E9	5.762546931204318
1.691256513E9	5.824147248262781
1.69477576E9	5.921354537700631
1.6997963015E9	5.895396088992901
1.7068347955E9	5.697426892741544
1.7138732895E9	17.411057677963495
1.7209117835E9	20.043235953600302
1.7279502775E9	7.1965937599719485
1.7349887715E9	5.723498805284199
1.7420272655E9	5.760358679001502
1.7490657595E9	5.763057267648449
1.7561042535E9	5.777655560976538
1.7631427475E9	6.09144513016563
1.7701812415E9	5.799052751909713
1.7772197355E9	5.74226247830857
1.7842582295E9	5.7967050906060305
1.7912967235E9	5.749130140623833
1.7983352175E9	5.798971058297414
1.8053737115E9	5.802045863788475
1.8124122055E9	5.722103194234449
1.8194506995E9	6.144792621830749
1.8257353815E9	5.772103303820194
1.8292546285E9	5.065814155253564
1.8335276875E9	5.121722061566011
1.8405661815E9	5.830791501704768
1.8476046755E9	5.881274744284786
1.8546431695E9	5.769902624055657
1.8616816635E9	5.657943730576456
1.8687201575E9	5.728967588805219
1.8757586515E9	5.961367303857899
1.8827971455E9	5.765384043802552
1.8898356395E9	5.814488156131127
1.8968741335E9	5.85411453075047
1.9039126275E9	5.7243815225245624
1.9109511215E9	5.842090935930329
1.9179896155E9	5.736998284007914
1.9250281095E9	5.8975812155270715
1.9320666035E9	5.727215225302458
1.9391050975E9	5.735569427209855
1.9461435915E9	5.696379651669803
1.9531820855E9	5.8099550841415795
1.9584611345E9	5.801611203987721
1.9619803815E9	6.312983071366255
1.9672590735E9	5.695760343050658
1.9742975675E9	6.024060544769947
1.9813360615E9	5.8908098806363975
1.9883745555E9	8.8516648589883
1.9954130495E9	16.54869862785988
2.0024515435E9	6.942275435625859
2.0094900375E9	9.980452778676803
2.0165285315E9	10.825155210759574
2.0235670255E9	8.414953113549574
2.0306055195E9	9.051337970878429
2.0376440135E9	5.751145770671965
2.0446825075E9	5.752719686910297
2.0517210015E9	5.847927411744615
2.0587594955E9	5.666115365019847
2.0657979895E9	5.745092060886889
2.0728364835E9	5.717696143521612
