#Position (bp)	mapping quality
3519247.5	56.55706146776709
1.05577415E7	58.09735696742951
1.75962355E7	57.21808252187141
2.46347295E7	55.3634140202636
3.16732235E7	55.5713040816096
3.87117175E7	55.69037891913158
4.57502115E7	55.83082020227597
5.27887055E7	55.62089376490644
5.98271995E7	54.640907969326406
6.68656935E7	55.588154709844446
7.39041875E7	53.60287102145746
8.09426815E7	54.90124977319388
8.79811755E7	53.06032488400915
9.50196695E7	55.66448819169902
1.020581635E8	54.493485623100455
1.090966575E8	56.71832775345797
1.161351515E8	53.84457338366326
1.231736455E8	48.61102938170681
1.302121395E8	54.081210853780796
1.372506335E8	55.87261630077386
1.442891275E8	55.07846670358209
1.513276215E8	55.794645881814
1.583661155E8	55.68904930455014
1.654046095E8	57.625714220556354
1.724431035E8	53.84150095500366
1.794815975E8	58.251445180050105
1.865200915E8	58.558726666332845
1.935585855E8	58.634025393682855
2.005970795E8	57.877420534325495
2.06554927E8	58.60865448213564
2.10074174E8	58.576477085607976
2.146740675E8	57.28658621646724
2.217125615E8	58.96728868911805
2.287510555E8	58.29533504543748
2.357895495E8	55.79008779631973
2.428280435E8	55.59434959319959
2.498665375E8	53.68088717367635
2.569050315E8	55.538568115856826
2.639435255E8	56.983498688112356
2.709820195E8	55.70513830483525
2.780205135E8	54.82449121429201
2.850590075E8	54.10752729972876
2.920975015E8	57.26129754336524
2.991359955E8	51.281278920528905
3.061744895E8	55.23674991403979
3.132129835E8	55.97359576143636
3.202514775E8	55.798506013182475
3.272899715E8	49.09973623613646
3.343284655E8	50.672298368791985
3.413669595E8	55.53250082775216
3.484054535E8	54.8107017708698
3.554439475E8	54.69181778540382
3.624824415E8	55.62319038791038
3.695209355E8	55.95571296574951
3.765594295E8	56.43283037295002
3.835979235E8	57.72757741397432
3.906364175E8	55.844919919354915
3.976749115E8	58.2703565030433
4.047134055E8	58.30066547774215
4.08526901E8	49.94560224805536
4.12046148E8	57.7703552824404
4.187903935E8	58.89879712906174
4.258288875E8	57.1834289731444
4.328673815E8	58.12166374568692
4.399058755E8	56.95008784839317
4.469443695E8	54.83266913603277
4.539828635E8	54.61190443833119
4.610213575E8	53.139299462297345
4.680598515E8	51.94798092477646
4.750983455E8	57.31265394153417
4.821368395E8	55.261605353715694
4.891753335E8	56.48901585756776
4.962138275E8	55.0336034651171
5.032523215E8	56.35208223457686
5.102908155E8	55.64469901377053
5.173293095E8	55.945258323969725
5.243678035E8	55.88041343233042
5.314062975E8	57.32696489646467
5.384447915E8	54.81131645371922
5.454832855E8	55.158673376904524
5.525217795E8	55.434658244145105
5.595602735E8	55.89068167913251
5.665987675E8	55.48242815374138
5.736372615E8	57.6273219065167
5.806757555E8	57.51533632056552
5.877142495E8	55.97225853558152
5.918006215E8	55.94207690650004
5.953198685E8	55.07380199017776
6.017912375E8	50.71151957192624
6.088297315E8	57.625666340930785
6.158682255E8	56.25096488303276
6.229067195E8	56.51433485492994
6.299452135E8	56.30948251329821
6.369837075E8	54.88465775014176
6.440222015E8	56.32815084004629
6.510606955E8	55.89003200039331
6.580991895E8	53.85487899644638
6.651376835E8	53.70165267814114
6.721761775E8	54.568624574095296
6.792146715E8	56.18560581095953
6.862531655E8	53.70566630908975
6.932916595E8	54.798718256045056
7.003301535E8	55.24305167658794
7.073686475E8	55.462819405204144
7.144071415E8	55.64202072215356
7.214456355E8	55.781812794466575
7.284841295E8	55.39466173385823
7.355226235E8	55.76309468578812
7.425611175E8	57.39015488219309
7.495996115E8	57.248487842567485
7.566381055E8	58.78764817856465
7.636765995E8	58.48814503628623
7.683379745E8	57.76792833416876
7.718572215E8	56.381829041401076
7.777535875E8	57.74904993999694
7.847920815E8	57.9531027288947
7.918305755E8	56.205099527990804
7.988690695E8	57.09573008681924
8.059075635E8	55.996691533999105
8.129460575E8	53.84706539555268
8.199845515E8	56.23733277171128
8.270230455E8	55.16474565735733
8.340615395E8	55.68765060605358
8.411000335E8	55.19944785327429
8.481385275E8	47.349929437866926
8.551770215E8	49.180774960994334
8.622155155E8	52.915253529321575
8.692540095E8	48.320338730032354
8.762925035E8	47.44296954638541
8.833309975E8	53.928123680299414
8.903694915E8	57.54236326917763
8.974079855E8	55.870247451456294
9.044464795E8	54.38891728247276
9.114849735E8	54.54510340909078
9.185234675E8	57.33178172246215
9.255619615E8	57.051716050591594
9.326004555E8	58.247842297983595
9.396389495E8	58.65647378034126
9.442718855E8	58.869055449418184
9.477911325E8	56.21529048698428
9.537159375E8	58.076862465624785
9.607544315E8	56.90619995216426
9.677929255E8	56.534187465568706
9.748314195E8	55.75634628071721
9.818699135E8	54.3819035639315
9.889084075E8	56.37422661938066
9.959469015E8	55.894024939781595
1.0029853955E9	55.925154597633664
1.0100238895E9	55.995102139032646
1.0170623835E9	55.0377825906333
1.0241008775E9	55.814619511882256
1.0311393715E9	50.93215958699549
1.0381778655E9	55.16505713294997
1.0452163595E9	56.927971044129166
1.0522548535E9	56.616217964183846
1.0592933475E9	55.70507027821524
1.0663318415E9	55.001388826613066
1.0733703355E9	56.11043470850691
1.0804088295E9	54.53744532312421
1.0874473235E9	55.07731498261583
1.0944858175E9	56.789683712094124
1.1015243115E9	59.029043948487846
1.106347486E9	54.71238801771255
1.109866733E9	55.09960224206747
1.1156012995E9	58.09538445202583
1.1226397935E9	57.4456396143488
1.1296782875E9	56.318064179233765
1.1367167815E9	56.964848449034704
1.1437552755E9	56.33168294786049
1.1507937695E9	56.34605488859498
1.1578322635E9	56.19772940913168
1.1648707575E9	56.4713184729305
1.1719092515E9	54.42708396772025
1.1789477455E9	55.75840819136791
1.1859862395E9	54.944131092180804
1.1930247335E9	54.601207718759824
1.2000632275E9	55.279342313414446
1.2071017215E9	55.24952863277435
1.2141402155E9	55.8590547369994
1.2211787095E9	58.23514337701597
1.2282172035E9	56.86166239303195
1.2352556975E9	47.408517284938696
1.2422941915E9	55.66569387125294
1.2493326855E9	58.08393337478441
1.2563711795E9	58.30940646266407
1.2612678865E9	55.27228174163154
1.2647871335E9	56.7978858039786
1.2704481675E9	56.87813692767261
1.2774866615E9	56.05758402054706
1.2845251555E9	57.9062581820614
1.2915636495E9	56.49101920773909
1.2986021435E9	56.620132375005895
1.3056406375E9	55.038811457760005
1.3126791315E9	56.78901828306352
1.3197176255E9	56.84933979244675
1.3267561195E9	56.746483666406434
1.3337946135E9	54.301754009642885
1.3408331075E9	56.310714548992706
1.3478716015E9	57.33513849721198
1.3549100955E9	55.95996853752241
1.3619485895E9	57.029080840273664
1.3689870835E9	54.73370691507363
1.3760255775E9	54.07125645885562
1.3830640715E9	50.97570067071618
1.3901025655E9	51.34943394020151
1.3971410595E9	58.84917903002139
1.4041795535E9	54.91497056303448
1.409287071E9	58.94718502263929
1.412806318E9	57.174953118450645
1.4182565415E9	57.61255824913179
1.4252950355E9	57.41259595105866
1.4323335295E9	56.83695195754904
1.4393720235E9	53.719734939953554
1.4464105175E9	54.89089778165393
1.4534490115E9	57.46313487865823
1.4604875055E9	54.9213644615834
1.4675259995E9	57.18187124868183
1.4745644935E9	56.26131882985414
1.4816029875E9	56.280447748811
1.4886414815E9	56.93208947078124
1.4956799755E9	49.603029314757364
1.5027184695E9	53.62164361508806
1.5097569635E9	54.553069062112044
1.5167954575E9	56.10823769031231
1.5238339515E9	57.04668462305589
1.5308724455E9	54.94618973959464
1.5379109395E9	57.206193941601995
1.5449494335E9	58.310065310160695
1.5503840105E9	57.64593761413417
1.5539032575E9	56.39722859173789
1.5590264215E9	57.183784644959744
1.5660649155E9	57.23282266086088
1.5731034095E9	57.719557532562376
1.5801419035E9	56.797209624691725
1.5871803975E9	54.2546986041463
1.5942188915E9	55.59916126128494
1.6012573855E9	55.52057286060773
1.6082958795E9	54.674389620225895
1.6153343735E9	56.037400289362886
1.6223728675E9	53.85711213515191
1.6294113615E9	55.52182823516513
1.6364498555E9	54.03182992365897
1.6434883495E9	56.13485456948826
1.6505268435E9	57.328828338271656
1.6575653375E9	56.765820481077164
1.6646038315E9	55.838164112675045
1.6716423255E9	57.534047966313906
1.6786808195E9	56.99911188264215
1.6857193135E9	57.726009937818404
1.691256513E9	57.11316874126515
1.69477576E9	51.94220931643763
1.6997963015E9	56.55712537978412
1.7068347955E9	55.35781119602876
1.7138732895E9	41.4557811602297
1.7209117835E9	44.62862909562129
1.7279502775E9	51.889146173536965
1.7349887715E9	56.767097587207665
1.7420272655E9	55.99177059382601
1.7490657595E9	55.61514329557356
1.7561042535E9	57.465718762401046
1.7631427475E9	51.313439178792464
1.7701812415E9	56.40640543697462
1.7772197355E9	55.56699183478551
1.7842582295E9	55.44087276601693
1.7912967235E9	55.54015261957809
1.7983352175E9	54.489397962418316
1.8053737115E9	55.88012125512457
1.8124122055E9	58.524051118542495
1.8194506995E9	55.510414680736915
1.8257353815E9	56.805016716857196
1.8292546285E9	54.58506852075249
1.8335276875E9	56.527968305544384
1.8405661815E9	55.5174098979358
1.8476046755E9	53.61145478510531
1.8546431695E9	55.14579811840432
1.8616816635E9	56.53266680623737
1.8687201575E9	54.23278862978715
1.8757586515E9	52.802752614556674
1.8827971455E9	54.382215373718964
1.8898356395E9	53.57899945553789
1.8968741335E9	53.99446096629067
1.9039126275E9	55.11918817228029
1.9109511215E9	53.570630354696206
1.9179896155E9	56.187537093378715
1.9250281095E9	55.01153264848443
1.9320666035E9	55.45397714501204
1.9391050975E9	55.342116005723334
1.9461435915E9	55.832107678274866
1.9531820855E9	54.546801502363046
1.9584611345E9	51.678129811471315
1.9619803815E9	55.61655304138199
1.9672590735E9	58.30986439112853
1.9742975675E9	56.48014677553932
1.9813360615E9	56.82644187725481
1.9883745555E9	51.93170265526628
1.9954130495E9	43.80093805873052
2.0024515435E9	51.95670036018785
2.0094900375E9	51.399329420082786
2.0165285315E9	48.08877373591
2.0235670255E9	52.077116727941956
2.0306055195E9	52.973898791423494
2.0376440135E9	57.567153347287984
2.0446825075E9	58.408849207610466
2.0517210015E9	54.59049067535097
2.0587594955E9	57.10475444413543
2.0657979895E9	57.52861652210355
2.0728364835E9	57.50400194198063
2.077610907E9	53.09188691337763
2.081130154E9	46.82069769721292
2.0869134715E9	58.086565737007014
2.0939519655E9	54.87347130317721
2.1009904595E9	56.83032625794696
2.1080289535E9	55.611026843803685
2.1150674475E9	53.98857657792377
2.1221059415E9	57.11705643746016
2.1291444355E9	54.4693909517412
2.1361829295E9	57.22335272194689
2.1432214235E9	56.628740745521824
2.1502599175E9	57.64217923293192
2.1572984115E9	57.49400965946656
2.1643369055E9	58.038805286476034
2.170703204E9	56.654536334221575
2.174222451E9	57.67770383368542
2.1784138935E9	58.99362724672734
