#Coverage	Number of genomic locations
0.0	2.10596642E9
1.0	5.208647E8
2.0	1.26092626E8
3.0	3.4750899E7
4.0	1.2728378E7
5.0	5958181.0
6.0	3196730.0
7.0	1856065.0
8.0	1127269.0
9.0	717805.0
10.0	473560.0
11.0	318391.0
12.0	224653.0
13.0	163901.0
14.0	120731.0
15.0	92806.0
16.0	73566.0
17.0	57363.0
18.0	46269.0
19.0	37538.0
20.0	30664.0
21.0	26720.0
22.0	23304.0
23.0	19890.0
24.0	17766.0
25.0	16097.0
26.0	14842.0
27.0	13777.0
28.0	12672.0
29.0	11686.0
30.0	10713.0
31.0	10098.0
32.0	9855.0
33.0	9269.0
34.0	8245.0
35.0	7880.0
36.0	7651.0
37.0	7085.0
38.0	6606.0
39.0	6399.0
40.0	6192.0
41.0	5765.0
42.0	5294.0
43.0	5020.0
44.0	4621.0
45.0	4415.0
46.0	4190.0
47.0	4046.0
48.0	3996.0
49.0	3992.0
50.0	3806.0
51.0	3699.0
52.0	3392.0
53.0	3178.0
54.0	3125.0
55.0	3154.0
56.0	3040.0
57.0	3044.0
58.0	2910.0
59.0	2852.0
60.0	2841.0
61.0	2865.0
62.0	2656.0
63.0	2786.0
64.0	2595.0
65.0	2432.0
66.0	2391.0
67.0	2409.0
68.0	2424.0
69.0	2350.0
70.0	2230.0
71.0	2186.0
72.0	2144.0
73.0	2256.0
74.0	2197.0
75.0	2054.0
76.0	1889.0
77.0	1950.0
78.0	1772.0
79.0	1673.0
80.0	1537.0
81.0	1549.0
82.0	1584.0
83.0	1449.0
84.0	1427.0
85.0	1435.0
86.0	1328.0
87.0	1335.0
88.0	1290.0
89.0	1248.0
90.0	1175.0
91.0	1212.0
92.0	1227.0
93.0	1040.0
94.0	1085.0
95.0	994.0
96.0	1031.0
97.0	1032.0
98.0	1008.0
99.0	1005.0
100.0	959.0
101.0	938.0
102.0	870.0
103.0	824.0
104.0	808.0
105.0	833.0
106.0	740.0
107.0	726.0
108.0	798.0
109.0	810.0
110.0	821.0
111.0	806.0
112.0	785.0
113.0	761.0
114.0	707.0
115.0	747.0
116.0	747.0
117.0	721.0
118.0	740.0
119.0	700.0
120.0	722.0
121.0	731.0
122.0	759.0
123.0	750.0
124.0	687.0
125.0	716.0
126.0	664.0
127.0	694.0
128.0	646.0
129.0	593.0
130.0	631.0
131.0	614.0
132.0	569.0
133.0	570.0
134.0	545.0
135.0	575.0
136.0	584.0
137.0	542.0
138.0	611.0
139.0	544.0
140.0	537.0
141.0	509.0
142.0	541.0
143.0	577.0
144.0	545.0
145.0	526.0
146.0	540.0
147.0	470.0
148.0	432.0
149.0	458.0
150.0	461.0
151.0	456.0
152.0	453.0
153.0	492.0
154.0	438.0
155.0	448.0
156.0	384.0
157.0	387.0
158.0	391.0
159.0	401.0
160.0	337.0
161.0	336.0
162.0	372.0
163.0	390.0
164.0	323.0
165.0	297.0
166.0	323.0
167.0	323.0
168.0	307.0
169.0	331.0
170.0	297.0
171.0	315.0
172.0	274.0
173.0	270.0
174.0	287.0
175.0	254.0
176.0	274.0
177.0	253.0
178.0	255.0
179.0	250.0
180.0	250.0
181.0	261.0
182.0	210.0
183.0	214.0
184.0	250.0
185.0	230.0
186.0	249.0
187.0	252.0
188.0	269.0
189.0	246.0
190.0	208.0
191.0	221.0
192.0	239.0
193.0	289.0
194.0	229.0
195.0	196.0
196.0	224.0
197.0	196.0
198.0	209.0
199.0	208.0
200.0	223.0
201.0	219.0
202.0	156.0
203.0	183.0
204.0	193.0
205.0	212.0
206.0	176.0
207.0	166.0
208.0	189.0
209.0	176.0
210.0	156.0
211.0	143.0
212.0	151.0
213.0	140.0
214.0	149.0
215.0	159.0
216.0	172.0
217.0	142.0
218.0	149.0
219.0	179.0
220.0	165.0
221.0	156.0
222.0	132.0
223.0	144.0
224.0	157.0
225.0	152.0
226.0	171.0
227.0	134.0
228.0	123.0
229.0	137.0
230.0	135.0
231.0	127.0
232.0	120.0
233.0	145.0
234.0	120.0
235.0	108.0
236.0	114.0
237.0	108.0
238.0	128.0
239.0	121.0
240.0	116.0
241.0	126.0
242.0	132.0
243.0	124.0
244.0	122.0
245.0	123.0
246.0	104.0
247.0	110.0
248.0	110.0
249.0	104.0
250.0	121.0
251.0	112.0
252.0	106.0
253.0	100.0
254.0	97.0
255.0	105.0
256.0	90.0
257.0	99.0
258.0	94.0
259.0	106.0
260.0	106.0
261.0	130.0
262.0	113.0
263.0	103.0
264.0	123.0
265.0	104.0
266.0	123.0
267.0	128.0
268.0	119.0
269.0	124.0
270.0	112.0
271.0	107.0
272.0	95.0
273.0	69.0
274.0	85.0
275.0	99.0
276.0	87.0
277.0	106.0
278.0	134.0
279.0	80.0
280.0	91.0
281.0	113.0
282.0	100.0
283.0	98.0
284.0	89.0
285.0	103.0
286.0	79.0
287.0	127.0
288.0	121.0
289.0	123.0
290.0	121.0
291.0	125.0
292.0	104.0
293.0	110.0
294.0	119.0
295.0	144.0
296.0	144.0
297.0	141.0
298.0	145.0
299.0	169.0
300.0	200.0
301.0	209.0
302.0	202.0
303.0	225.0
304.0	243.0
305.0	219.0
306.0	242.0
307.0	232.0
308.0	270.0
309.0	278.0
310.0	286.0
311.0	334.0
