#Coverage	Number of genomic locations
0.0	2.245077815E9
1.0	4.33750385E8
2.0	9.6868846E7
3.0	2.4237414E7
4.0	7821151.0
5.0	3250876.0
6.0	1602049.0
7.0	861990.0
8.0	499770.0
9.0	305762.0
10.0	199575.0
11.0	135626.0
12.0	95695.0
13.0	69465.0
14.0	51970.0
15.0	39558.0
16.0	31743.0
17.0	25619.0
18.0	22138.0
19.0	18625.0
20.0	17392.0
21.0	15868.0
22.0	14667.0
23.0	13440.0
24.0	11982.0
25.0	11014.0
26.0	10725.0
27.0	10079.0
28.0	9531.0
29.0	9097.0
30.0	8736.0
31.0	8564.0
32.0	8441.0
33.0	8229.0
34.0	8043.0
35.0	7569.0
36.0	7027.0
37.0	6536.0
38.0	6328.0
39.0	6098.0
40.0	5709.0
41.0	5647.0
42.0	5338.0
43.0	5018.0
44.0	5105.0
45.0	4674.0
46.0	4407.0
47.0	4171.0
48.0	4090.0
49.0	4003.0
50.0	3784.0
51.0	3710.0
52.0	3552.0
53.0	3511.0
54.0	3227.0
55.0	3190.0
56.0	3124.0
57.0	2919.0
58.0	2674.0
59.0	2609.0
60.0	2522.0
61.0	2402.0
62.0	2348.0
63.0	2417.0
64.0	2317.0
65.0	2339.0
66.0	2241.0
67.0	2183.0
68.0	2126.0
69.0	2023.0
70.0	2008.0
71.0	1898.0
72.0	1734.0
73.0	1829.0
74.0	1781.0
75.0	1743.0
76.0	1705.0
77.0	1693.0
78.0	1680.0
79.0	1641.0
80.0	1592.0
81.0	1658.0
82.0	1523.0
83.0	1486.0
84.0	1417.0
85.0	1354.0
86.0	1358.0
87.0	1409.0
88.0	1366.0
89.0	1327.0
90.0	1299.0
91.0	1232.0
92.0	1184.0
93.0	1095.0
94.0	1117.0
95.0	1075.0
96.0	1041.0
97.0	1074.0
98.0	1064.0
99.0	951.0
100.0	904.0
101.0	885.0
102.0	959.0
103.0	875.0
104.0	933.0
105.0	860.0
106.0	787.0
107.0	891.0
108.0	776.0
109.0	792.0
110.0	726.0
111.0	733.0
112.0	665.0
113.0	692.0
114.0	657.0
115.0	721.0
116.0	584.0
117.0	525.0
118.0	538.0
119.0	554.0
120.0	559.0
121.0	550.0
122.0	506.0
123.0	450.0
124.0	424.0
125.0	409.0
126.0	469.0
127.0	408.0
128.0	414.0
129.0	404.0
130.0	414.0
131.0	399.0
132.0	374.0
133.0	376.0
134.0	376.0
135.0	370.0
136.0	381.0
137.0	387.0
138.0	368.0
139.0	368.0
140.0	370.0
141.0	350.0
142.0	323.0
143.0	343.0
144.0	304.0
145.0	300.0
146.0	320.0
147.0	308.0
148.0	285.0
149.0	258.0
150.0	291.0
151.0	296.0
152.0	271.0
153.0	266.0
154.0	281.0
155.0	267.0
156.0	271.0
157.0	241.0
158.0	214.0
159.0	217.0
160.0	201.0
161.0	191.0
162.0	205.0
163.0	211.0
164.0	218.0
165.0	213.0
166.0	211.0
167.0	200.0
168.0	210.0
169.0	195.0
170.0	200.0
171.0	232.0
172.0	184.0
173.0	209.0
174.0	214.0
175.0	196.0
176.0	219.0
177.0	200.0
178.0	208.0
179.0	203.0
180.0	187.0
181.0	183.0
182.0	171.0
183.0	173.0
184.0	157.0
185.0	164.0
186.0	140.0
187.0	133.0
188.0	156.0
189.0	143.0
190.0	141.0
191.0	151.0
192.0	139.0
193.0	139.0
194.0	123.0
195.0	119.0
196.0	141.0
197.0	129.0
198.0	167.0
199.0	139.0
200.0	135.0
201.0	148.0
202.0	159.0
203.0	136.0
204.0	135.0
205.0	124.0
206.0	130.0
207.0	115.0
208.0	99.0
209.0	117.0
210.0	98.0
211.0	90.0
212.0	104.0
213.0	87.0
214.0	81.0
215.0	73.0
216.0	99.0
217.0	101.0
218.0	92.0
219.0	93.0
220.0	89.0
221.0	70.0
222.0	70.0
223.0	73.0
224.0	75.0
225.0	98.0
226.0	87.0
227.0	93.0
228.0	87.0
229.0	106.0
230.0	108.0
231.0	103.0
232.0	108.0
233.0	102.0
234.0	114.0
235.0	115.0
236.0	114.0
237.0	121.0
238.0	141.0
239.0	136.0
240.0	150.0
241.0	174.0
242.0	194.0
243.0	233.0
244.0	228.0
245.0	241.0
246.0	226.0
247.0	276.0
248.0	283.0
249.0	319.0
250.0	323.0
251.0	356.0
252.0	370.0
253.0	392.0
254.0	398.0
255.0	400.0
256.0	416.0
257.0	460.0
258.0	471.0
