## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/scca0506_merged.bam] OUTPUT=scca0506_merged_dedup.bam METRICS_FILE=scca0506_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 12:58:04 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	37872763	83462290	2554649	18844400	7697005	5251663	492719	0.08887	695335096

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.005589	73885813	0	74323683
2.0	1.897439	3991537	484086	3600280
3.0	2.688413	238668	4225	195992
4.0	3.389922	31086	53	27778
5.0	4.012085	13629	6	13323
6.0	4.563877	8920	0	8840
7.0	5.053256	6559	0	6525
8.0	5.487283	4979	0	4955
9.0	5.872218	3986	0	3950
10.0	6.213614	3222	0	3207
11.0	6.516396	2661	0	2675
12.0	6.784931	2178	0	2156
13.0	7.023092	1918	0	1928
14.0	7.234315	1628	0	1604
15.0	7.421648	1422	0	1400
16.0	7.587791	1235	0	1242
17.0	7.735143	1033	0	1015
18.0	7.865828	874	0	876
19.0	7.981731	833	0	829
20.0	8.084525	774	0	778
21.0	8.175692	665	0	655
22.0	8.256547	623	0	616
23.0	8.328257	511	0	500
24.0	8.391857	470	0	476
25.0	8.448262	403	0	394
26.0	8.498288	388	0	386
27.0	8.542655	337	0	342
28.0	8.582004	349	0	338
29.0	8.616902	285	0	291
30.0	8.647853	274	0	260
31.0	8.675304	224	0	232
32.0	8.699649	222	0	228
33.0	8.721241	232	0	213
34.0	8.740391	193	0	192
35.0	8.757374	147	0	147
36.0	8.772437	131	0	133
37.0	8.785796	146	0	138
38.0	8.797644	120	0	116
39.0	8.808152	115	0	118
40.0	8.817471	111	0	117
41.0	8.825736	112	0	109
42.0	8.833067	96	0	97
43.0	8.839568	85	0	71
44.0	8.845334	93	0	95
45.0	8.850447	72	0	67
46.0	8.854983	65	0	69
47.0	8.859005	76	0	79
48.0	8.862573	55	0	53
49.0	8.865736	49	0	52
50.0	8.868542	50	0	45
51.0	8.871031	52	0	49
52.0	8.873238	37	0	48
53.0	8.875196	43	0	41
54.0	8.876932	40	0	37
55.0	8.878472	31	0	29
56.0	8.879837	34	0	32
57.0	8.881048	40	0	40
58.0	8.882123	39	0	39
59.0	8.883075	26	0	26
60.0	8.88392	26	0	25
61.0	8.884669	31	0	29
62.0	8.885334	22	0	28
63.0	8.885923	31	0	27
64.0	8.886446	16	0	20
65.0	8.88691	27	0	27
66.0	8.887321	20	0	22
67.0	8.887686	27	0	14
68.0	8.888009	16	0	22
69.0	8.888296	16	0	18
70.0	8.88855	20	0	18
71.0	8.888776	11	0	11
72.0	8.888976	10	0	14
73.0	8.889153	20	0	14
74.0	8.889311	19	0	19
75.0	8.88945	15	0	14
76.0	8.889574	13	0	15
77.0	8.889684	13	0	12
78.0	8.889781	15	0	11
79.0	8.889868	12	0	12
80.0	8.889944	9	0	11
81.0	8.890012	8	0	8
82.0	8.890073	9	0	10
83.0	8.890126	12	0	11
84.0	8.890173	11	0	11
85.0	8.890215	11	0	11
86.0	8.890253	5	0	3
87.0	8.890286	7	0	7
88.0	8.890315	6	0	7
89.0	8.890341	5	0	3
90.0	8.890364	4	0	5
91.0	8.890385	4	0	8
92.0	8.890403	7	0	4
93.0	8.890419	3	0	1
94.0	8.890433	4	0	5
95.0	8.890446	6	0	7
96.0	8.890457	3	0	3
97.0	8.890467	5	0	8
98.0	8.890476	8	0	6
99.0	8.890484	7	0	8
100.0	8.890491	6	0	5
101.0	0	6	0	6
102.0	0	4	0	2
103.0	0	5	0	4
104.0	0	1	0	1
105.0	0	2	0	2
106.0	0	2	0	3
107.0	0	5	0	5
108.0	0	3	0	2
109.0	0	2	0	1
110.0	0	0	0	2
111.0	0	0	0	1
112.0	0	2	0	2
113.0	0	4	0	5
114.0	0	6	0	3
115.0	0	2	0	2
116.0	0	2	0	5
117.0	0	2	0	0
118.0	0	2	0	1
119.0	0	3	0	3
120.0	0	1	0	1
121.0	0	2	0	1
122.0	0	1	0	2
123.0	0	2	0	2
124.0	0	4	0	3
125.0	0	0	0	1
126.0	0	2	0	3
127.0	0	2	0	0
128.0	0	0	0	1
129.0	0	1	0	1
130.0	0	2	0	1
132.0	0	1	0	1
133.0	0	0	0	2
134.0	0	2	0	2
135.0	0	1	0	0
136.0	0	2	0	4
137.0	0	3	0	1
138.0	0	2	0	1
141.0	0	0	0	2
143.0	0	4	0	2
146.0	0	0	0	1
147.0	0	1	0	0
149.0	0	0	0	1
150.0	0	1	0	0
152.0	0	1	0	1
157.0	0	0	0	1
158.0	0	1	0	1
159.0	0	1	0	0
161.0	0	0	0	1
163.0	0	1	0	1
164.0	0	1	0	2
165.0	0	1	0	0
166.0	0	2	0	2
167.0	0	1	0	0
169.0	0	0	0	1
171.0	0	1	0	0
176.0	0	0	0	1
178.0	0	1	0	0
180.0	0	0	0	1
182.0	0	1	0	1
184.0	0	2	0	1
186.0	0	0	0	1
189.0	0	1	0	1
190.0	0	1	0	0
193.0	0	0	0	1
196.0	0	1	0	0
203.0	0	0	0	1
205.0	0	0	0	1
206.0	0	2	0	0
210.0	0	1	0	1
226.0	0	0	0	1
227.0	0	1	0	0
234.0	0	0	0	1
235.0	0	1	0	0
236.0	0	0	0	1
239.0	0	1	0	0
270.0	0	0	0	1
272.0	0	1	0	0

