## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/scca0586_merged.bam] OUTPUT=scca0586_merged_dedup.bam METRICS_FILE=scca0586_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 13:50:52 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	40115698	92606229	12610085	15888630	8230217	5104647	325724	0.081834	859930206

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.003343	82715964	0	83009298
2.0	1.90425	4539565	322476	4276288
3.0	2.71318	219981	1603	191764
4.0	3.439523	14232	14	12583
5.0	4.091709	3819	0	3688
6.0	4.677312	2209	0	2193
7.0	5.203127	1452	0	1437
8.0	5.67526	1029	0	1027
9.0	6.09919	751	0	747
10.0	6.47984	561	0	558
11.0	6.821627	457	0	454
12.0	7.12852	339	0	331
13.0	7.404081	256	0	255
14.0	7.651508	196	0	193
15.0	7.873675	126	0	129
16.0	8.073159	118	0	115
17.0	8.252278	80	0	83
18.0	8.413109	79	0	76
19.0	8.55752	55	0	54
20.0	8.687188	47	0	46
21.0	8.803617	39	0	39
22.0	8.90816	30	0	29
23.0	9.002029	24	0	22
24.0	9.086315	20	0	22
25.0	9.161996	14	0	13
26.0	9.22995	23	0	23
27.0	9.290966	12	0	13
28.0	9.345753	10	0	9
29.0	9.394947	16	0	15
30.0	9.439118	8	0	9
31.0	9.478779	14	0	15
32.0	9.514391	5	0	4
33.0	9.546368	4	0	5
34.0	9.57508	7	0	6
35.0	9.60086	2	0	1
36.0	9.624009	5	0	6
37.0	9.644794	5	0	5
38.0	9.663457	6	0	5
39.0	9.680215	2	0	2
40.0	9.695261	2	0	3
41.0	9.708772	2	0	1
42.0	9.720903	0	0	0
43.0	9.731796	2	0	2
44.0	9.741577	0	0	1
45.0	9.750359	1	0	0
46.0	9.758244	2	0	3
47.0	9.765325	2	0	2
48.0	9.771682	1	0	1
49.0	9.777391	1	0	0
50.0	9.782517	2	0	2
51.0	9.787119	0	0	0
52.0	9.791251	1	0	1
53.0	9.794962	0	0	0
54.0	9.798294	0	0	0
55.0	9.801285	1	0	1
56.0	9.803972	0	0	0
57.0	9.806383	1	0	1
58.0	9.808549	0	0	0
59.0	9.810494	0	0	0
60.0	9.81224	1	0	1
61.0	9.813808	0	0	0
62.0	9.815215	0	0	0
63.0	9.816479	0	0	0
64.0	9.817614	0	0	0
65.0	9.818633	0	0	1
66.0	9.819548	1	0	0
67.0	9.82037	0	0	0
68.0	9.821108	0	0	0
69.0	9.82177	0	0	0
70.0	9.822365	0	0	0
71.0	9.822899	0	0	0
72.0	9.823379	0	0	0
73.0	9.823809	0	0	0
74.0	9.824196	0	0	0
75.0	9.824543	0	0	0
76.0	9.824855	0	0	0
77.0	9.825135	0	0	0
78.0	9.825386	0	0	0
79.0	9.825612	0	0	0
80.0	9.825814	0	0	0
81.0	9.825996	0	0	0
82.0	9.826159	0	0	0
83.0	9.826306	0	0	0
84.0	9.826438	0	0	0
85.0	9.826556	0	0	0
86.0	9.826662	0	0	0
87.0	9.826758	0	0	0
88.0	9.826843	0	0	0
89.0	9.82692	0	0	0
90.0	9.826989	0	0	0
91.0	9.827051	0	0	0
92.0	9.827107	0	0	0
93.0	9.827157	0	0	0
94.0	9.827202	0	0	0
95.0	9.827242	0	0	0
96.0	9.827278	0	0	0
97.0	9.82731	0	0	0
98.0	9.82734	0	0	0
99.0	9.827366	0	0	0
100.0	9.827389	0	0	0

