## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/scca0561_merged.bam] OUTPUT=scca0561_merged_dedup.bam METRICS_FILE=scca0561_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 13:49:22 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	37946496	77764243	9805646	12615106	6448732	3586885	245598	0.07041	873195837

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.003029	70758701	0	70981346
2.0	1.920594	3266317	243017	3065308
3.0	2.759976	142881	1277	122456
4.0	3.527837	7027	9	5874
5.0	4.230271	1097	0	1056
6.0	4.872853	494	0	486
7.0	5.460683	299	0	294
8.0	5.998426	173	0	172
9.0	6.49035	107	0	107
10.0	6.940358	82	0	82
11.0	7.352023	55	0	56
12.0	7.728611	41	0	38
13.0	8.073112	23	0	24
14.0	8.388259	17	0	15
15.0	8.676553	11	0	11
16.0	8.940282	7	0	7
17.0	9.18154	6	0	6
18.0	9.402242	4	0	4
19.0	9.604138	4	0	4
20.0	9.788831	3	0	5
21.0	9.957787	4	0	2
22.0	10.112347	0	0	0
23.0	10.253737	0	0	0
24.0	10.38308	1	0	1
25.0	10.501403	0	0	0
26.0	10.609643	0	0	0
27.0	10.70866	0	0	0
28.0	10.799241	0	0	0
29.0	10.882104	2	0	2
30.0	10.957906	1	0	1
31.0	11.027249	1	0	1
32.0	11.090684	0	0	0
33.0	11.148713	0	0	0
34.0	11.201798	0	0	0
35.0	11.25036	0	0	0
36.0	11.294784	0	0	0
37.0	11.335423	0	0	0
38.0	11.3726	0	0	0
39.0	11.406608	0	0	0
40.0	11.437719	0	0	0
41.0	11.466179	0	0	0
42.0	11.492214	0	0	0
43.0	11.516031	0	0	0
44.0	11.537818	0	0	0
45.0	11.557749	0	0	0
46.0	11.575981	0	0	0
47.0	11.59266	0	0	0
48.0	11.607918	0	0	0
49.0	11.621876	0	0	0
50.0	11.634645	0	0	0
51.0	11.646325	0	0	0
52.0	11.657011	0	0	0
53.0	11.666785	0	0	0
54.0	11.675727	0	0	0
55.0	11.683908	0	0	0
56.0	11.691391	0	0	0
57.0	11.698236	0	0	0
58.0	11.704498	0	0	0
59.0	11.710227	0	0	0
60.0	11.715467	0	0	0
61.0	11.720261	0	0	0
62.0	11.724647	0	0	0
63.0	11.728659	0	0	0
64.0	11.732329	0	0	0
65.0	11.735686	0	0	0
66.0	11.738757	0	0	0
67.0	11.741567	0	0	0
68.0	11.744137	0	0	0
69.0	11.746488	0	0	0
70.0	11.748639	0	0	0
71.0	11.750606	0	0	0
72.0	11.752406	0	0	0
73.0	11.754053	0	0	0
74.0	11.755559	0	0	0
75.0	11.756937	0	0	0
76.0	11.758197	0	0	0
77.0	11.75935	0	0	0
78.0	11.760405	0	0	0
79.0	11.76137	0	0	0
80.0	11.762253	0	0	0
81.0	11.76306	0	0	0
82.0	11.763799	0	0	0
83.0	11.764475	0	0	0
84.0	11.765093	0	0	0
85.0	11.765659	0	0	0
86.0	11.766176	0	0	0
87.0	11.766649	0	0	0
88.0	11.767082	0	0	0
89.0	11.767478	0	0	0
90.0	11.76784	0	0	0
91.0	11.768172	0	0	0
92.0	11.768475	0	0	0
93.0	11.768752	0	0	0
94.0	11.769006	0	0	0
95.0	11.769238	0	0	0
96.0	11.769451	0	0	0
97.0	11.769645	0	0	0
98.0	11.769822	0	0	0
99.0	11.769985	0	0	0
100.0	11.770134	0	0	0

