## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/scca0551_merged.bam] OUTPUT=scca0551_merged_dedup.bam METRICS_FILE=scca0551_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 13:47:55 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	43725535	86217849	7224269	16215703	9996762	7610145	861536	0.116659	510949009

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.009266	72443584	0	73135868
2.0	1.861821	5488856	825650	4933703
3.0	2.581998	530300	17028	414109
4.0	3.190352	71039	553	53336
5.0	3.704246	18626	35	16280
6.0	4.138346	9987	5	9616
7.0	4.505043	6873	1	6782
8.0	4.814802	5430	0	5361
9.0	5.076464	4113	0	4058
10.0	5.297497	3316	0	3325
11.0	5.48421	2862	0	2799
12.0	5.641932	2337	0	2323
13.0	5.775163	2033	0	2021
14.0	5.887708	1777	0	1756
15.0	5.982778	1489	0	1452
16.0	6.063086	1289	0	1287
17.0	6.130924	1145	0	1141
18.0	6.188229	974	0	971
19.0	6.236636	947	0	926
20.0	6.277527	804	0	799
21.0	6.312069	701	0	705
22.0	6.341247	675	0	650
23.0	6.365895	633	0	630
24.0	6.386716	534	0	536
25.0	6.404303	490	0	487
26.0	6.41916	483	0	439
27.0	6.43171	357	0	396
28.0	6.442312	355	0	348
29.0	6.451267	357	0	348
30.0	6.458832	307	0	297
31.0	6.465222	312	0	313
32.0	6.47062	292	0	289
33.0	6.47518	247	0	246
34.0	6.479031	206	0	201
35.0	6.482285	223	0	222
36.0	6.485034	210	0	196
37.0	6.487355	190	0	195
38.0	6.489317	200	0	191
39.0	6.490973	163	0	177
40.0	6.492373	146	0	135
41.0	6.493555	145	0	172
42.0	6.494554	165	0	133
43.0	6.495397	138	0	147
44.0	6.49611	145	0	138
45.0	6.496712	110	0	101
46.0	6.49722	118	0	108
47.0	6.49765	83	0	83
48.0	6.498013	82	0	82
49.0	6.498319	80	0	90
50.0	6.498578	88	0	75
51.0	6.498797	65	0	65
52.0	6.498981	70	0	77
53.0	6.499137	58	0	60
54.0	6.499269	62	0	51
55.0	6.499381	65	0	72
56.0	6.499475	56	0	65
57.0	6.499554	58	0	45
58.0	6.499621	58	0	56
59.0	6.499678	50	0	54
60.0	6.499726	50	0	46
61.0	6.499766	48	0	55
62.0	6.4998	56	0	44
63.0	6.499829	38	0	33
64.0	6.499854	43	0	50
65.0	6.499874	46	0	41
66.0	6.499892	36	0	45
67.0	6.499906	40	0	34
68.0	6.499919	35	0	26
69.0	6.499929	21	0	21
70.0	6.499938	23	0	27
71.0	6.499946	15	0	20
72.0	6.499952	20	0	16
73.0	6.499957	22	0	23
74.0	6.499962	15	0	19
75.0	6.499966	28	0	18
76.0	6.499969	21	0	22
77.0	6.499972	17	0	16
78.0	6.499974	15	0	24
79.0	6.499976	20	0	12
80.0	6.499978	19	0	20
81.0	6.499979	18	0	14
82.0	6.49998	12	0	12
83.0	6.499981	21	0	22
84.0	6.499982	10	0	12
85.0	6.499983	18	0	15
86.0	6.499983	12	0	17
87.0	6.499984	14	0	8
88.0	6.499984	15	0	14
89.0	6.499984	9	0	6
90.0	6.499985	7	0	8
91.0	6.499985	7	0	12
92.0	6.499985	13	0	16
93.0	6.499985	15	0	11
94.0	6.499986	12	0	9
95.0	6.499986	7	0	8
96.0	6.499986	8	0	6
97.0	6.499986	6	0	14
98.0	6.499986	8	0	3
99.0	6.499986	9	0	9
100.0	6.499986	6	0	4
101.0	0	10	0	8
102.0	0	6	0	12
103.0	0	12	0	10
104.0	0	7	0	0
105.0	0	2	0	7
106.0	0	10	0	7
107.0	0	6	0	6
108.0	0	7	0	11
109.0	0	6	0	4
110.0	0	5	0	4
111.0	0	7	0	7
112.0	0	8	0	11
113.0	0	6	0	4
114.0	0	6	0	3
115.0	0	4	0	9
116.0	0	12	0	11
117.0	0	4	0	4
118.0	0	6	0	3
119.0	0	5	0	2
120.0	0	1	0	3
121.0	0	3	0	4
122.0	0	3	0	6
123.0	0	3	0	4
124.0	0	6	0	6
125.0	0	4	0	2
126.0	0	3	0	2
127.0	0	4	0	4
128.0	0	6	0	5
129.0	0	4	0	6
130.0	0	5	0	0
131.0	0	2	0	4
132.0	0	2	0	0
133.0	0	1	0	5
134.0	0	2	0	2
135.0	0	4	0	4
136.0	0	3	0	1
137.0	0	3	0	1
138.0	0	1	0	2
