## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates INPUT=[../pre_dup_removal/merged/scca0587_merged.bam] OUTPUT=scca0587_merged_dedup.bam METRICS_FILE=scca0587_merged_metrics.txt    MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP=50000 MAX_FILE_HANDLES_FOR_READ_ENDS_MAP=8000 SORTING_COLLECTION_SIZE_RATIO=0.25 TAG_DUPLICATE_SET_MEMBERS=false REMOVE_SEQUENCING_DUPLICATES=false TAGGING_POLICY=DontTag CLEAR_DT=true DUPLEX_UMI=false ADD_PG_TAG_TO_READS=true REMOVE_DUPLICATES=false ASSUME_SORTED=false DUPLICATE_SCORING_STRATEGY=SUM_OF_BASE_QUALITIES PROGRAM_RECORD_ID=MarkDuplicates PROGRAM_GROUP_NAME=MarkDuplicates READ_NAME_REGEX=<optimized capture of last three ':' separated fields as numeric values> OPTICAL_DUPLICATE_PIXEL_DISTANCE=100 MAX_OPTICAL_DUPLICATE_SET_SIZE=300000 VERBOSITY=INFO QUIET=false VALIDATION_STRINGENCY=STRICT COMPRESSION_LEVEL=5 MAX_RECORDS_IN_RAM=500000 CREATE_INDEX=false CREATE_MD5_FILE=false GA4GH_CLIENT_SECRETS=client_secrets.json USE_JDK_DEFLATER=false USE_JDK_INFLATER=false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Sep 09 13:52:55 EDT 2022

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	31964849	101152076	8423130	16083007	6784086	6089483	371950	0.080946	854279708

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1.0	1.003477	89475517	0	89806872
2.0	1.8949	5253989	368002	4959585
3.0	2.686783	283668	1953	249367
4.0	3.39024	23700	14	21339
5.0	4.015145	7393	0	7217
6.0	4.570271	4458	0	4421
7.0	5.063409	3060	0	3047
8.0	5.50148	2281	0	2266
9.0	5.890634	1648	0	1654
10.0	6.236333	1330	0	1321
11.0	6.54343	978	0	963
12.0	6.816235	794	0	799
13.0	7.058577	655	0	652
14.0	7.273858	494	0	484
15.0	7.4651	431	0	430
16.0	7.634987	338	0	335
17.0	7.785903	299	0	298
18.0	7.919967	221	0	219
19.0	8.039061	194	0	187
20.0	8.144857	169	0	172
21.0	8.238838	130	0	127
22.0	8.322326	127	0	125
23.0	8.39649	95	0	100
24.0	8.462373	83	0	86
25.0	8.520899	75	0	65
26.0	8.57289	47	0	46
27.0	8.619076	53	0	51
28.0	8.660104	43	0	46
29.0	8.69655	33	0	34
30.0	8.728927	37	0	37
31.0	8.757689	26	0	23
32.0	8.783239	29	0	31
33.0	8.805936	24	0	22
34.0	8.826098	18	0	18
35.0	8.844009	15	0	14
36.0	8.85992	16	0	19
37.0	8.874054	12	0	12
38.0	8.88661	8	0	5
39.0	8.897764	7	0	7
40.0	8.907672	7	0	7
41.0	8.916474	9	0	8
42.0	8.924293	6	0	8
43.0	8.931239	11	0	13
44.0	8.93741	10	0	6
45.0	8.942891	4	0	6
46.0	8.94776	7	0	6
47.0	8.952086	3	0	2
48.0	8.955928	1	0	1
49.0	8.959342	8	0	8
50.0	8.962374	4	0	4
51.0	8.965068	3	0	3
52.0	8.967461	4	0	4
53.0	8.969586	0	0	0
54.0	8.971475	2	0	3
55.0	8.973152	2	0	2
56.0	8.974642	2	0	1
57.0	8.975966	0	0	0
58.0	8.977142	0	0	0
59.0	8.978187	1	0	2
60.0	8.979115	2	0	1
61.0	8.979939	2	0	2
62.0	8.980671	1	0	2
63.0	8.981322	1	0	0
64.0	8.9819	1	0	1
65.0	8.982413	0	0	0
66.0	8.982869	0	0	0
67.0	8.983274	0	0	0
68.0	8.983634	1	0	1
69.0	8.983954	1	0	1
70.0	8.984238	0	0	0
71.0	8.98449	1	0	2
72.0	8.984714	2	0	1
73.0	8.984913	0	0	0
74.0	8.98509	0	0	0
75.0	8.985247	0	0	0
76.0	8.985387	0	0	0
77.0	8.985511	1	0	1
78.0	8.985621	0	0	0
79.0	8.985719	0	0	0
80.0	8.985806	1	0	1
81.0	8.985883	0	0	0
82.0	8.985951	0	0	0
83.0	8.986012	0	0	0
84.0	8.986066	0	0	0
85.0	8.986115	0	0	0
86.0	8.986157	0	0	0
87.0	8.986195	0	0	0
88.0	8.986229	0	0	0
89.0	8.986259	0	0	0
90.0	8.986285	0	0	0
91.0	8.986309	0	0	0
92.0	8.98633	0	0	0
93.0	8.986349	0	0	0
94.0	8.986365	0	0	0
95.0	8.98638	0	0	0
96.0	8.986393	0	0	0
97.0	8.986405	0	0	0
98.0	8.986415	0	0	0
99.0	8.986424	0	0	0
100.0	8.986432	0	0	0

