#Position (bp)	Coverage
3519247.5	0.24074809185033047
1.05577415E7	0.22498094052506118
1.75962355E7	0.2178343833212048
2.46347295E7	0.20403910268304554
3.16732235E7	0.2020574287624597
3.87117175E7	0.2093778868036259
4.57502115E7	0.2054719376048342
5.27887055E7	0.20324944512277768
5.98271995E7	0.2041804681512835
6.68656935E7	0.20931935155446604
7.39041875E7	0.2085802729958994
8.09426815E7	0.20561216646629235
8.79811755E7	0.22183495503441503
9.50196695E7	0.21937718494893937
1.020581635E8	0.22306334281168672
1.090966575E8	0.2160678122336966
1.161351515E8	0.2037423062376696
1.231736455E8	0.2622009765157149
1.302121395E8	0.2130354874210307
1.372506335E8	0.20668796478337553
1.442891275E8	0.20587202319132475
1.513276215E8	0.20237610488834684
1.583661155E8	0.21132020571446108
1.654046095E8	0.21918680331332244
1.724431035E8	0.22375468388550165
1.794815975E8	0.22471412208350253
1.865200915E8	0.22104345048812998
1.935585855E8	0.22618815900105904
2.005970795E8	0.2292666584641544
2.06554927E8	0.2392409088737577
2.10074174E8	0.2343171425623458
2.146740675E8	0.22978125718371004
2.217125615E8	0.2245767347389939
2.287510555E8	0.21689938216896967
2.357895495E8	0.2233449371413828
2.428280435E8	0.20964228995577747
2.498665375E8	0.2113219106246308
2.569050315E8	0.21516406776790603
2.639435255E8	0.20963603861848856
2.709820195E8	0.20966615869815333
2.780205135E8	0.21680319682022886
2.850590075E8	0.22337789873799707
2.920975015E8	0.21629484943796215
2.991359955E8	0.22550008567173602
3.061744895E8	0.2087685234938042
3.132129835E8	0.2084318037352877
3.202514775E8	0.21446604912925976
3.272899715E8	0.4556768820148174
3.343284655E8	0.2997985080331105
3.413669595E8	0.20110679926700228
3.484054535E8	0.20313507406556006
3.554439475E8	0.2020304343514394
3.624824415E8	0.21141653313904935
3.695209355E8	0.20848692916410813
3.765594295E8	0.21164172335729775
3.835979235E8	0.21592005335232226
3.906364175E8	0.2030449979782607
3.976749115E8	0.21781165118560875
4.047134055E8	0.22797192126611177
4.08526901E8	0.3137756012350105
4.12046148E8	0.24476398981270844
4.187903935E8	0.2156825025353435
4.258288875E8	0.21571787942136486
4.328673815E8	0.22265032832307594
4.399058755E8	0.20441929765088954
4.469443695E8	0.2240473601313008
4.539828635E8	0.21698832164948922
4.610213575E8	0.2742632159663701
4.680598515E8	0.22304259973795532
4.750983455E8	0.21598555031800837
4.821368395E8	0.20651349564267582
4.891753335E8	0.21203115325522762
4.962138275E8	0.20953999534559523
5.032523215E8	0.1992652121320271
5.102908155E8	0.20800088768989503
5.173293095E8	0.20556428690569317
5.243678035E8	0.20220959199510577
5.314062975E8	0.20739663911058245
5.384447915E8	0.20933938424896006
5.454832855E8	0.20634030518460342
5.525217795E8	0.2031272598939489
5.595602735E8	0.20895776852264136
5.665987675E8	0.20574188171503732
5.736372615E8	0.21558731171753504
5.806757555E8	0.212892701194318
5.877142495E8	0.24819258210634262
5.918006215E8	0.25388053780030856
5.953198685E8	0.25215844738123966
6.017912375E8	0.3377233823030893
6.088297315E8	0.21166971229925038
6.158682255E8	0.19693928843300854
6.229067195E8	0.19993154785668638
6.299452135E8	0.20260996173329124
6.369837075E8	0.20506005972300326
6.440222015E8	0.21320953033418796
6.510606955E8	0.21005686727871048
6.580991895E8	0.2224558264878822
6.651376835E8	0.21971532546593064
6.721761775E8	0.21646065195196587
6.792146715E8	0.20243194069640466
6.862531655E8	0.21928156790358846
6.932916595E8	0.2076456980712067
7.003301535E8	0.21110964930850265
7.073686475E8	0.21925400518917826
7.144071415E8	0.20891386708577148
7.214456355E8	0.2051185949721631
7.284841295E8	0.21013117294694006
7.355226235E8	0.2042995277114678
7.425611175E8	0.20718309911182706
7.495996115E8	0.20842413163952403
7.566381055E8	0.22513182507507998
7.636765995E8	0.22911321654888106
7.683379745E8	0.2312376546236499
7.718572215E8	0.24672176697927198
7.777535875E8	0.21264250562691395
7.847920815E8	0.20653139719945773
7.918305755E8	0.20430350583519713
7.988690695E8	0.2108547652381319
8.059075635E8	0.21489142421660087
8.129460575E8	0.21442626789196667
8.199845515E8	0.20040522873216912
8.270230455E8	0.1968675401300335
8.340615395E8	0.20041972046861162
8.411000335E8	0.22603201764468364
8.481385275E8	0.3646859683335668
8.551770215E8	0.2991178226478562
8.622155155E8	0.2428992622569544
8.692540095E8	0.6404703903988552
8.762925035E8	0.4937956898166
8.833309975E8	0.23088817011139032
8.903694915E8	0.21397261971097795
8.974079855E8	0.25102671111178043
9.044464795E8	0.22480831837037865
9.114849735E8	0.2234220843265619
9.185234675E8	0.21869990938402448
9.255619615E8	0.2056914447891836
9.326004555E8	0.21659818137232198
9.396389495E8	0.22982089634515565
9.442718855E8	0.24255335196809882
9.477911325E8	0.23998361294967738
9.537159375E8	0.21648892504561346
9.607544315E8	0.20681213907406898
9.677929255E8	0.1938191607466029
9.748314195E8	0.21142903581362718
9.818699135E8	0.20973122943629702
9.889084075E8	0.20667674079142498
9.959469015E8	0.2028026165824678
1.0029853955E9	0.21741028691649095
1.0100238895E9	0.2138957566774938
1.0170623835E9	0.19861549928152245
1.0241008775E9	0.20365606619825208
1.0311393715E9	0.2203920327274556
1.0381778655E9	0.2060714976811801
1.0452163595E9	0.21598000935995684
1.0522548535E9	0.20835749806705808
1.0592933475E9	0.2112525776110628
1.0663318415E9	0.20434825972715187
1.0733703355E9	0.2184943256327277
1.0804088295E9	0.222393597266688
1.0874473235E9	0.2273976506906165
1.0944858175E9	0.21009039717871464
1.1015243115E9	0.2120796011192167
1.106347486E9	0.2648191713112884
1.109866733E9	0.276849231002571
1.1156012995E9	0.21677108767869946
1.1226397935E9	0.2143505414652623
1.1296782875E9	0.20718636685631897
1.1367167815E9	0.20745929455931908
1.1437552755E9	0.20724262889191922
1.1507937695E9	0.20194206317430974
1.1578322635E9	0.2054899812374636
1.1648707575E9	0.20821485391619288
1.1719092515E9	0.2036012249211266
1.1789477455E9	0.20428801956782233
1.1859862395E9	0.2055145603590768
1.1930247335E9	0.20601424111464753
1.2000632275E9	0.19641360779734984
1.2071017215E9	0.20363390236604592
