#Coverage	Number of genomic locations
0.0	2.054616182E9
1.0	5.15563674E8
2.0	1.56115894E8
3.0	4.9412388E7
4.0	1.8324574E7
5.0	8355882.0
6.0	4469362.0
7.0	2633532.0
8.0	1647294.0
9.0	1065920.0
10.0	712179.0
11.0	495072.0
12.0	350112.0
13.0	255888.0
14.0	190206.0
15.0	147097.0
16.0	114685.0
17.0	91111.0
18.0	74475.0
19.0	62440.0
20.0	51536.0
21.0	43294.0
22.0	37093.0
23.0	31814.0
24.0	27906.0
25.0	25516.0
26.0	22332.0
27.0	19658.0
28.0	17897.0
29.0	16647.0
30.0	14962.0
31.0	13602.0
32.0	12546.0
33.0	11477.0
34.0	10240.0
35.0	9830.0
36.0	9057.0
37.0	8713.0
38.0	7938.0
39.0	7569.0
40.0	7109.0
41.0	6556.0
42.0	5934.0
43.0	5513.0
44.0	5210.0
45.0	4981.0
46.0	4814.0
47.0	4520.0
48.0	4500.0
49.0	4095.0
50.0	4219.0
51.0	3932.0
52.0	3836.0
53.0	3733.0
54.0	3636.0
55.0	3367.0
56.0	3400.0
57.0	3310.0
58.0	3090.0
59.0	3184.0
60.0	3056.0
61.0	3144.0
62.0	3069.0
63.0	2938.0
64.0	2959.0
65.0	3008.0
66.0	2957.0
67.0	2797.0
68.0	2602.0
69.0	2523.0
70.0	2635.0
71.0	2537.0
72.0	2386.0
73.0	2439.0
74.0	2203.0
75.0	2124.0
76.0	2114.0
77.0	2144.0
78.0	2065.0
79.0	2051.0
80.0	1957.0
81.0	1867.0
82.0	1858.0
83.0	1742.0
84.0	1684.0
85.0	1588.0
86.0	1581.0
87.0	1497.0
88.0	1513.0
89.0	1517.0
90.0	1488.0
91.0	1410.0
92.0	1377.0
93.0	1386.0
94.0	1384.0
95.0	1278.0
96.0	1241.0
97.0	1288.0
98.0	1122.0
99.0	1049.0
100.0	1081.0
101.0	1119.0
102.0	1081.0
103.0	1102.0
104.0	1089.0
105.0	980.0
106.0	954.0
107.0	934.0
108.0	886.0
109.0	940.0
110.0	986.0
111.0	911.0
112.0	943.0
113.0	861.0
114.0	863.0
115.0	863.0
116.0	883.0
117.0	949.0
118.0	922.0
119.0	890.0
120.0	940.0
121.0	900.0
122.0	888.0
123.0	896.0
124.0	842.0
125.0	832.0
126.0	760.0
127.0	772.0
128.0	809.0
129.0	810.0
130.0	771.0
131.0	819.0
132.0	754.0
133.0	781.0
134.0	763.0
135.0	677.0
136.0	700.0
137.0	654.0
138.0	703.0
139.0	653.0
140.0	644.0
141.0	601.0
142.0	537.0
143.0	603.0
144.0	580.0
145.0	539.0
146.0	578.0
147.0	560.0
148.0	494.0
149.0	484.0
150.0	475.0
151.0	485.0
152.0	451.0
153.0	456.0
154.0	416.0
155.0	376.0
156.0	371.0
157.0	404.0
158.0	405.0
159.0	417.0
160.0	394.0
161.0	383.0
162.0	415.0
163.0	392.0
164.0	339.0
165.0	340.0
166.0	338.0
167.0	369.0
168.0	356.0
169.0	359.0
170.0	326.0
171.0	340.0
172.0	310.0
173.0	336.0
174.0	299.0
175.0	289.0
